timestamp_ns,height_inv_mm
0,0.59886
20608431,0.783429
42142860,0.866387
61789578,0.905099
82985305,0.986497
103937765,0.942889
124627967,0.939073
144988813,0.902299
164973892,0.88807
185552736,0.886525
205473304,0.846868
226304486,0.825462
247569850,0.759988
268356051,0.748033
291262439,0.72026
312481793,0.714637
333217670,0.719406
353813436,0.723929
375259459,0.73291
398241949,0.72901
418690633,0.70991
439447155,0.66951
460452704,0.617018
480973237,0.597717
502387665,0.566895
522522819,0.52384
542462295,0.494953
562792036,0.458679
591169398,0.432242
612573300,0.400887
633766397,0.357754
654433324,0.313199
674752889,0.257229
698498595,0.195369
720192784,0.142805
741694520,0.071929
761985995,0.025982
782197568,0.0
803022515,0.136224
822739862,0.45113
